Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000096271,170715_AM_AUT01-DN12_Aorta_Tue39L243_10_DDA_1new_400-1000mz_msms17_standard.mzML,Aorta,Aorta,,170715,AUT01-DN12,DDA_1new_400-1000mz,Tue39L243,,msms17,,,Aorta,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms8,,,SmallIntestine,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms9,,,SmallIntestine,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms10,,,SmallIntestine,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_W6-32_10_DDA_1_400-650mz_msms2_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms2,,,SmallIntestine,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_W6-32_10_DDA_2_400-650mz_msms3_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms3,,,SmallIntestine,,
MSV000096271,170715_AM_AUT01-DN15_SmallIntestine_W6-32_10_DDA_3_400-650mz_msms4_standard.mzML,SmallIntestine,SmallIntestine,,170715,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms4,,,SmallIntestine,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_Tue39L243_10_DDA_1_400-1000mz_msms9_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms9,,,Tongue,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_Tue39L243_10_DDA_2_400-1000mz_msms10_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms10,,,Tongue,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_Tue39L243_10_DDA_3_400-1000mz_msms11_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms11,,,Tongue,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_W6-32_10_DDA_1_400-650mz_msms3_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms3,,,Tongue,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_W6-32_10_DDA_2_400-650mz_msms4_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms4,,,Tongue,,
MSV000096271,170719_AM_AUT01-DN15_Tongue_W6-32_10_DDA_3_400-650mz_msms5_standard.mzML,Tongue,Tongue,,170719,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms5,,,Tongue,,
MSV000096271,170720_AM_AUT01-DN08_LymphNode_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,LymphNode,LymphNode,,170720,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms1,,,LymphNode,,
MSV000096271,170720_AM_AUT01-DN08_LymphNode_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,LymphNode,LymphNode,,170720,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms2,,,LymphNode,,
MSV000096271,170720_AM_AUT01-DN08_LymphNode_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,LymphNode,LymphNode,,170720,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms3,,,LymphNode,,
MSV000096271,170721_AM_AUT01-DN12_Heart_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Heart,Heart,,170721,AUT01-DN12,DDA_2_400-650mz,W6-32,,msms2,,,Heart,,
MSV000096271,170721_AM_AUT01-DN12_Heart_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Heart,Heart,,170721,AUT01-DN12,DDA_3_400-650mz,W6-32,,msms3,,,Heart,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_1_400-1000mz,Tue39L243,,msms7,,,Uterus,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_2_400-1000mz,Tue39L243,,msms8,,,Uterus,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_3_400-1000mz,Tue39L243,,msms9,,,Uterus,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_1_400-650mz,W6-32,,msms1,,,Uterus,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_2_400-650mz,W6-32,,msms2,,,Uterus,,
MSV000096271,170722_AM_AUT01-DN12_Uterus_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Uterus,Uterus,,170722,AUT01-DN12,DDA_3_400-650mz,W6-32,,msms3,,,Uterus,,
MSV000096271,170723_AM_AUT01-DN12_Heart_Tue39L243_10_DDA_1_400-1000mz_msms14_standard.mzML,Heart,Heart,,170723,AUT01-DN12,DDA_1_400-1000mz,Tue39L243,,msms14,,,Heart,,
MSV000096271,170723_AM_AUT01-DN12_Heart_Tue39L243_10_DDA_2_400-1000mz_msms15_standard.mzML,Heart,Heart,,170723,AUT01-DN12,DDA_2_400-1000mz,Tue39L243,,msms15,,,Heart,,
MSV000096271,170723_AM_AUT01-DN12_Heart_Tue39L243_10_DDA_3_400-1000mz_msms16_standard.mzML,Heart,Heart,,170723,AUT01-DN12,DDA_3_400-1000mz,Tue39L243,,msms16,,,Heart,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms7,,,Spleen,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms8,,,Spleen,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms9,,,Spleen,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms1,,,Spleen,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms2,,,Spleen,,
MSV000096271,170723_AM_AUT01-DN15_Spleen_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Spleen,Spleen,,170723,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms3,,,Spleen,,
MSV000096271,170724_AM_AUT01-DN12_Heart_W6-32_10_DDA_1new_400-650mz_msms10_standard.mzML,Heart,Heart,,170724,AUT01-DN12,DDA_1new_400-650mz,W6-32,,msms10,,,Heart,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_1_400-1000mz,Tue39L243,,msms8,,,Trachea,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_2_400-1000mz,Tue39L243,,msms9,,,Trachea,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_3_400-1000mz,Tue39L243,,msms10,,,Trachea,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_W6-32_10_DDA_1_400-650mz_msms15_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_1_400-650mz,W6-32,,msms15,,,Trachea,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_W6-32_10_DDA_2_400-650mz_msms16_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_2_400-650mz,W6-32,,msms16,,,Trachea,,
MSV000096271,170727_AM_AUT01-DN12_Trachea_W6-32_10_DDA_3_400-650mz_msms17_standard.mzML,Trachea,Trachea,,170727,AUT01-DN12,DDA_3_400-650mz,W6-32,,msms17,,,Trachea,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_1_400-1000mz,Tue39L243,,msms8,,,Pancreas,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_2_400-1000mz,Tue39L243,,msms9,,,Pancreas,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_3_400-1000mz,Tue39L243,,msms10,,,Pancreas,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_1_400-650mz,W6-32,,msms1,,,Pancreas,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_2_400-650mz,W6-32,,msms2,,,Pancreas,,
MSV000096271,170729_AM_AUT01-DN14_Pancreas_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Pancreas,Pancreas,,170729,AUT01-DN14,DDA_3_400-650mz,W6-32,,msms3,,,Pancreas,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_1_400-1000mz,Tue39L243,,msms7,,,Aorta,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_2_400-1000mz,Tue39L243,,msms8,,,Aorta,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_3_400-1000mz,Tue39L243,,msms9,,,Aorta,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_1_400-650mz,W6-32,,msms1,,,Aorta,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_2_400-650mz,W6-32,,msms2,,,Aorta,,
MSV000096271,170730_AM_AUT01-DN14_Aorta_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Aorta,Aorta,,170730,AUT01-DN14,DDA_3_400-650mz,W6-32,,msms3,,,Aorta,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_1_400-1000mz,Tue39L243,,msms7,,,Tongue,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_2_400-1000mz,Tue39L243,,msms8,,,Tongue,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_3_400-1000mz,Tue39L243,,msms9,,,Tongue,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_1_400-650mz,W6-32,,msms1,,,Tongue,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_2_400-650mz,W6-32,,msms2,,,Tongue,,
MSV000096271,170801_AM_AUT01-DN14_Tongue_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Tongue,Tongue,,170801,AUT01-DN14,DDA_3_400-650mz,W6-32,,msms3,,,Tongue,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_1_400-1000mz_msms10_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_1_400-1000mz,Tue39L243,,msms10,,,AdrenalGland,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_2_400-1000mz_msms11_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_2_400-1000mz,Tue39L243,,msms11,,,AdrenalGland,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_Tue39L243_10_DDA_3_400-1000mz_msms12_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_3_400-1000mz,Tue39L243,,msms12,,,AdrenalGland,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_1_400-650mz,W6-32,,msms1,,,AdrenalGland,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_2_400-650mz,W6-32,,msms2,,,AdrenalGland,,
MSV000096271,170802_AM_AUT01-DN04_AdrenalGland_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,AdrenalGland,AdrenalGland,,170802,AUT01-DN04,DDA_3_400-650mz,W6-32,,msms3,,,AdrenalGland,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_Tue39L243_10_DDA_1_400-1000mz_msms40_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_1_400-1000mz,Tue39L243,,msms40,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_Tue39L243_10_DDA_2_400-1000mz_msms41_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_2_400-1000mz,Tue39L243,,msms41,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_Tue39L243_10_DDA_3_400-1000mz_msms42_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_3_400-1000mz,Tue39L243,,msms42,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_W6-32_10_DDA_1_400-650mz_msms33_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_1_400-650mz,W6-32,,msms33,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_W6-32_10_DDA_2_400-650mz_msms34_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_2_400-650mz,W6-32,,msms34,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN09_Aorta_W6-32_10_DDA_3_400-650mz_msms35_standard.mzML,Aorta,Aorta,,170804,AUT01-DN09,DDA_3_400-650mz,W6-32,,msms35,,,Aorta,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_Tue39L243_10_DDA_1_400-1000mz_msms11_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms11,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_Tue39L243_10_DDA_2_400-1000mz_msms15_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms15,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_Tue39L243_10_DDA_3_400-1000mz_msms16_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms16,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_W6-32_10_DDA_1_400-650mz_msms5_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms5,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_W6-32_10_DDA_2_400-650mz_msms6_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms6,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN15_Thyroid_W6-32_10_DDA_3_400-650mz_msms7_standard.mzML,Thyroid,Thyroid,,170804,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms7,,,Thyroid,,
MSV000096271,170804_AM_AUT01-DN17_Heart_Tue39L243_10_DDA_1_400-1000mz_msms27_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_1_400-1000mz,Tue39L243,,msms27,,,Heart,,
MSV000096271,170804_AM_AUT01-DN17_Heart_Tue39L243_10_DDA_2_400-1000mz_msms28_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_2_400-1000mz,Tue39L243,,msms28,,,Heart,,
MSV000096271,170804_AM_AUT01-DN17_Heart_Tue39L243_10_DDA_3_400-1000mz_msms29_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_3_400-1000mz,Tue39L243,,msms29,,,Heart,,
MSV000096271,170804_AM_AUT01-DN17_Heart_W6-32_10_DDA_1_400-650mz_msms20_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_1_400-650mz,W6-32,,msms20,,,Heart,,
MSV000096271,170804_AM_AUT01-DN17_Heart_W6-32_10_DDA_2_400-650mz_msms21_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_2_400-650mz,W6-32,,msms21,,,Heart,,
MSV000096271,170804_AM_AUT01-DN17_Heart_W6-32_10_DDA_3_400-650mz_msms22_standard.mzML,Heart,Heart,,170804,AUT01-DN17,DDA_3_400-650mz,W6-32,,msms22,,,Heart,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_1_400-1000mz,Tue39L243,,msms7,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_2_400-1000mz,Tue39L243,,msms8,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_3_400-1000mz,Tue39L243,,msms9,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_1_400-650mz,W6-32,,msms1,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_2_400-650mz,W6-32,,msms2,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN08_Esophagus_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN08,DDA_3_400-650mz,W6-32,,msms3,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_Tue39L243_10_DDA_1_400-1000mz_msms19_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_1_400-1000mz,Tue39L243,,msms19,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_Tue39L243_10_DDA_2_400-1000mz_msms20_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_2_400-1000mz,Tue39L243,,msms20,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_Tue39L243_10_DDA_3_400-1000mz_msms21_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_3_400-1000mz,Tue39L243,,msms21,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_W6-32_10_DDA_1_400-650mz_msms13_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_1_400-650mz,W6-32,,msms13,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_W6-32_10_DDA_2_400-650mz_msms14_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_2_400-650mz,W6-32,,msms14,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN09_AdrenalGland_W6-32_10_DDA_3_400-650mz_msms15_standard.mzML,AdrenalGland,AdrenalGland,,170807,AUT01-DN09,DDA_3_400-650mz,W6-32,,msms15,,,AdrenalGland,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_Tue39L243_10_DDA_1_400-1000mz_msms31_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_1_400-1000mz,Tue39L243,,msms31,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_Tue39L243_10_DDA_2_400-1000mz_msms32_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_2_400-1000mz,Tue39L243,,msms32,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_Tue39L243_10_DDA_3_400-1000mz_msms33_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_3_400-1000mz,Tue39L243,,msms33,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_W6-32_10_DDA_1_400-650mz_msms25_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_1_400-650mz,W6-32,,msms25,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_W6-32_10_DDA_2_400-650mz_msms26_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_2_400-650mz,W6-32,,msms26,,,Esophagus,,
MSV000096271,170807_AM_AUT01-DN14_Esophagus_W6-32_10_DDA_3_400-650mz_msms27_standard.mzML,Esophagus,Esophagus,,170807,AUT01-DN14,DDA_3_400-650mz,W6-32,,msms27,,,Esophagus,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_Tue39L243_10_DDA_1_400-1000mz_msms19_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_1_400-1000mz,Tue39L243,,msms19,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_Tue39L243_10_DDA_2_400-1000mz_msms20_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_2_400-1000mz,Tue39L243,,msms20,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_Tue39L243_10_DDA_3_400-1000mz_msms21_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_3_400-1000mz,Tue39L243,,msms21,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_W6-32_10_DDA_1_400-650mz_msms13_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_1_400-650mz,W6-32,,msms13,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_W6-32_10_DDA_2_400-650mz_msms14_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_2_400-650mz,W6-32,,msms14,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN14_Trachea_W6-32_10_DDA_3_400-650mz_msms15_standard.mzML,Trachea,Trachea,,170810,AUT01-DN14,DDA_3_400-650mz,W6-32,,msms15,,,Trachea,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms7,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms8,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms9,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_W6-32_10_DDA_1_400-650mz_msms1_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms1,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_W6-32_10_DDA_2_400-650mz_msms2_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms2,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Bladder_W6-32_10_DDA_3_400-650mz_msms3_standard.mzML,Bladder,Bladder,,170810,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms3,,,Bladder,,
MSV000096271,170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_1_400-1000mz_msms31_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms31,,,Heart,,
MSV000096271,170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_2_400-1000mz_msms32_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_2_400-1000mz,Tue39L243,,msms32,,,Heart,,
MSV000096271,170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_3_400-1000mz_msms33_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_3_400-1000mz,Tue39L243,,msms33,,,Heart,,
MSV000096271,170810_AM_AUT01-DN15_Heart_W6-32_10_DDA_1_400-650mz_msms25_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_1_400-650mz,W6-32,,msms25,,,Heart,,
MSV000096271,170810_AM_AUT01-DN15_Heart_W6-32_10_DDA_2_400-650mz_msms26_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_2_400-650mz,W6-32,,msms26,,,Heart,,
MSV000096271,170810_AM_AUT01-DN15_Heart_W6-32_10_DDA_3_400-650mz_msms27_standard.mzML,Heart,Heart,,170810,AUT01-DN15,DDA_3_400-650mz,W6-32,,msms27,,,Heart,,
MSV000096271,170814_AM_AUT01-DN15_Brain_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML,Brain,Brain,,170814,AUT01-DN15,DDA_1_400-1000mz,Tue39L243,,msms7,,,Brain,,
