Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000096122,ScltlMsclSet1BRPhsFr16.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr16,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr16.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr16,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr17.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr17,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr18.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr18,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr19.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr19,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr2.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr2,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr20.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr20,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr21.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr21,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr22.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr22,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr23.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr23,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr24.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr24,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor13,Set1,BRPhs,129,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor14,Set1,BRPhs,130,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor15,Set1,BRPhs,127,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor16,Set1,BRPhs,128,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor17,Set1,BRPhs,129,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Donor18,Set1,BRPhs,130,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr25.mzML,ScltlMscl,,,,Reference,Set1,BRPhs,131,Fr25,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor1,Set1,BRPhs,126,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor2,Set1,BRPhs,127,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor3,Set1,BRPhs,128,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor4,Set1,BRPhs,129,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor5,Set1,BRPhs,130,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor6,Set1,BRPhs,126,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor7,Set1,BRPhs,127,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor8,Set1,BRPhs,128,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor9,Set1,BRPhs,129,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor10,Set1,BRPhs,130,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor11,Set1,BRPhs,127,Fr26,,,,,
MSV000096122,ScltlMsclSet1BRPhsFr26.mzML,ScltlMscl,,,,Donor12,Set1,BRPhs,128,Fr26,,,,,
