Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn17.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn17,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn18.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn18,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn19.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn19,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn20.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn20,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn21.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn21,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn22.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn22,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn23.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn23,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxn24.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxn24,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_Proteome_H20120627_PM_SPARC_Exp3L_protfxnA.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC_Exp3L_protfxnA,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_01.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC2Large_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_02.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC2Large_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_03.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC2Large_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_04.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC2Large_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_05.mzXML,High-coverage,,,H20120627_PM,Proteome,SPARC2Large_IMAC_05,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_06.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_06,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_07.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_07,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_08.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_08,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_09.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_09,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_10.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_10,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_11.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_11,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_12.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_12,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC2Large_IMAC_A.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC2Large_IMAC_A,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_01.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_02.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_03.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_04.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_05.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_05,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_06.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_06,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_07.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_07,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_08.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_08,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_09.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_09,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_10.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_10,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_11.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_11,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_12.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_12,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120608_JQ_SPARC3BLarge_IMAC_A.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC3BLarge_IMAC_A,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_01.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_02.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_03.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_04.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_05.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_05,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_06.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_06,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_07.mzXML,High-coverage,,,H20120703_JQ,Proteome,SPARC1Large_IMAC_07,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_08.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_08,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_09.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_09,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_10.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_10,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_11.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_11,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_12.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_12,,,,Homo Sapiens,,,,
MSV000078509,High-coverage_pSTY_H20120618_PM_SPARC1Large_IMAC_A.mzXML,High-coverage,,,H20120706_JQ,Proteome,SPARC1Large_IMAC_A,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KAc_H20120727_JQ_SPARC_Exp1S_KAc.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp1S_KAc,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KAc_H20120727_JQ_SPARC_Exp2S_KAc.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp2S_KAc,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KAc_H20120727_JQ_SPARC_Exp3S_KAc.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp3S_KAc,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KGG_H20120727_JQ_SPARC_Exp1S_KGG.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp1S_KGG,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KGG_H20120727_JQ_SPARC_Exp2S_KGG.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp2S_KGG,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_KGG_H20120727_JQ_SPARC_Exp3S_KGG.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp3S_KGG,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_Proteome_H20120622_JQ_SPARC_Exp1S_protfxn.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp1S_protfxn,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_Proteome_H20120727_JQ_SPARC_Exp2S_proteome.mzXML,Low-coverage,,,H20120706_JQ,Proteome,SPARC_Exp2S_proteome,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_Proteome_H20120807_JQ_SPARC3S_newsample.mzXML,Low-coverage,,,H20120727_JQ,Proteome,SPARC3S_newsample,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_pSTY_H20120605_JQ_SPARC2Small_IMAC_oneshot.mzXML,Low-coverage,,,H20120727_JQ,Proteome,SPARC2Small_IMAC_oneshot,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_pSTY_H20120622_JQ_SPARC1Small_IMAC_01.mzXML,Low-coverage,,,H20120727_JQ,Proteome,SPARC1Small_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,Low-coverage_pSTY_H20120731_JQ_SPARC_Exp3S_IMAConeshot.mzXML,Low-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3S_IMAConeshot,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp1M_KAc_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KAc_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp1M_KAc_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KAc_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp1M_KAc_a.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KAc_a,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp2M_KAc_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KAc_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp2M_KAc_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KAc_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp2M_KAc_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KAc_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp3M_KAc_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KAc_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp3M_KAc_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KAc_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KAc_H20120727_JQ_SPARC_Exp3M_KAc_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KAc_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp1M_KGG_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KGG_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp1M_KGG_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KGG_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp1M_KGG_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_KGG_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp2M_KGG_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KGG_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp2M_KGG_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KGG_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp2M_KGG_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_KGG_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp3M_KGG_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KGG_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp3M_KGG_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KGG_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_KGG_H20120727_JQ_SPARC_Exp3M_KGG_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_KGG_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn03.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn04.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn05.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn05,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn06.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn06,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn07.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn07,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxn08.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxn08,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120622_JQ_SPARC_Exp1M_protfxnA.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp1M_protfxnA,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_03.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_04.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_05.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_05,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_06.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_06,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_07.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_07,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_08.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_08,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp2M_proteome_A.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp2M_proteome_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_01.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_proteome_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_02.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_proteome_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_03.mzXML,Medium-coverage,,,H20120727_JQ,pSTY,SPARC_Exp3M_proteome_03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_04.mzXML,Medium-coverage,,,H20120731_JQ,pSTY,SPARC_Exp3M_proteome_04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_05.mzXML,Medium-coverage,,,H20120807_JQ,pSTY,SPARC_Exp3M_proteome_05,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_06.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC_Exp3M_proteome_06,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_07.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC_Exp3M_proteome_07,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_08.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC_Exp3M_proteome_08,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_Proteome_H20120727_JQ_SPARC_Exp3M_proteome_A.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC_Exp3M_proteome_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120621_JQ_SPARC1Medium_IMAC_01.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC1Medium_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120621_JQ_SPARC1Medium_IMAC_02.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC1Medium_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120621_JQ_SPARC1Medium_IMAC_03.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC1Medium_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120621_JQ_SPARC1Medium_IMAC_04.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC1Medium_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120621_JQ_SPARC1Medium_IMAC_A.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC1Medium_IMAC_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC2Medium_IMAC_01.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC2Medium_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC2Medium_IMAC_02.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC2Medium_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC2Medium_IMAC_03.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC2Medium_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC2Medium_IMAC_04.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC2Medium_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC2Medium_IMAC_A.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC2Medium_IMAC_A,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC3Medium_IMAC_01.mzXML,Medium-coverage,,,H20130306_PM,pSTY,SPARC3Medium_IMAC_01,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC3Medium_IMAC_02.mzXML,Medium-coverage,,,H20130306_PM,SILAC_KAc,SPARC3Medium_IMAC_02,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC3Medium_IMAC_03.mzXML,Medium-coverage,,,H20130306_PM,SILAC_KAc,SPARC3Medium_IMAC_03,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC3Medium_IMAC_04.mzXML,Medium-coverage,,,H20130306_PM,SILAC_KGG,SPARC3Medium_IMAC_04,,,,Homo Sapiens,,,,
MSV000078509,Medium-coverage_pSTY_H20120622_JQ_SPARC3Medium_IMAC_A.mzXML,Medium-coverage,,,H20130306_PM,SILAC_KGG,SPARC3Medium_IMAC_A,,,,Homo Sapiens,,,,
