Dataset,Run,Cohort,Subject,Condition,TimePoint,BioReplicate,Experiment,Batch,Channel,Fraction,Species,Disease,Tissue,Enzyme,Notes
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20170718/SK_HLA_B1501_R1_01.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20170718/SK_HLA_B1501_R1_02.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20170718/SK_HLA_B1501_R2_01.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20170718/SK_HLA_B1501_R2_02.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20171017/SK_HLA_B1501_R1_01.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20171017/SK_HLA_B1501_R1_02.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20171017/SK_HLA_B1501_R2_01.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1501_2017/GN20171017/SK_HLA_B1501_R2_02.mzML,GBM9,GBM9,,B1501_2017,B1501,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0303_20170301/GG20170301/CRH_HLA_C0303_150mlnIP_rep1_01.mzML,GBM9,GBM9,,C0303_20170301,C0303,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0303_20170301/GG20170301/CRH_HLA_C0303_150mlnIP_rep1_02.mzML,GBM9,GBM9,,C0303_20170301,C0303,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0303_20170301/GG20170301/CRH_HLA_C0303_150mlnIP_rep2_01.mzML,GBM9,GBM9,,C0303_20170301,C0303,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0303_20170301/GG20170301/CRH_HLA_C0303_150mlnIP_rep2_02.mzML,GBM9,GBM9,,C0303_20170301,C0303,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0304_20161104/GG20161104/CRH_HLA_C0304_BioRep1_inject1.mzML,GBM9,GBM9,,C0304_20161104,C0304,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0304_20161104/GG20161104/CRH_HLA_C0304_BioRep1_inject2.mzML,GBM9,GBM9,,C0304_20161104,C0304,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0304_20161104/GG20161104/CRH_HLA_C0304_BioRep2_inject1.mzML,GBM9,GBM9,,C0304_20161104,C0304,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0304_20161104/GG20161104/CRH_HLA_C0304_BioRep2_inject2.mzML,GBM9,GBM9,,C0304_20161104,C0304,cells,H4198 BT187,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1302_20171016/GN20171016/SK_HLA_B1302_R1_01.mzML,GBM11,GBM11,,B1302_20171016,B1302,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1302_20171016/GN20171016/SK_HLA_B1302_R1_02.mzML,GBM11,GBM11,,B1302_20171016,B1302,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1302_20171016/GN20171016/SK_HLA_B1302_R2_01.mzML,GBM11,GBM11,,B1302_20171016,B1302,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B1302_20171016/GN20171016/SK_HLA_B1302_R2_02.mzML,GBM11,GBM11,,B1302_20171016,B1302,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20170630/SK_HLA_B4002_R1_01.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20170630/SK_HLA_B4002_R1_02.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20170630/SK_HLA_B4002_R2_01.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20170630/SK_HLA_B4002_R2_02.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20171021/SK_HLA_B4002_R1_01.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20171021/SK_HLA_B4002_R1_02.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20171021/SK_HLA_B4002_R2_01.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/B4002_2017/GN20171021/SK_HLA_B4002_R2_02.mzML,GBM11,GBM11,,B4002_2017,B4002,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0202_20170602/GN20170602/SK_HLA_C0202_R1_01.mzML,GBM11,GBM11,,C0202_20170602,C0202,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0202_20170602/GN20170602/SK_HLA_C0202_R1_02.mzML,GBM11,GBM11,,C0202_20170602,C0202,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0202_20170602/GN20170602/SK_HLA_C0202_R2_01.mzML,GBM11,GBM11,,C0202_20170602,C0202,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/C0202_20170602/GN20170602/SK_HLA_C0202_R2_02.mzML,GBM11,GBM11,,C0202_20170602,C0202,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0602_20161008/GG20161007/CRH_HLAC_0602__50mlnceq.mzML,GBM11,GBM11,,C0602_20161008,C0602,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0602_20161008/GG20161007/CRH_HLAC_0602_biorep1_techrep1.mzML,GBM11,GBM11,,C0602_20161008,C0602,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0602_20161008/GG20161007/CRH_HLAC_0602_biorep1_techrep2.mzML,GBM11,GBM11,,C0602_20161008,C0602,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0602_20161008/GG20161007/CRH_HLAC_0602_biorep2_techrep1.mzML,GBM11,GBM11,,C0602_20161008,C0602,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_BC_noIAA/C0602_20161008/GG20161007/CRH_HLAC_0602_biorep2_techrep2.mzML,GBM11,GBM11,,C0602_20161008,C0602,cells,H4512 BT145,,,,GBM,,,
MSV000084172,Alleles_ABCG_IAA/A0205_20180519/YE/20180519_SK_HLA_A0205_3IPs_a50mio_R1_01.mzML,,,,A0205_20180519,A0205,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A0205_20180519/YE/20180519_SK_HLA_A0205_3Ips_a50mio_R1_02.mzML,,,,A0205_20180519,A0205,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A0211_20180514/YE/20180512_SK_HLA_A0211_3IPs_a50mio_R1_01.mzML,,,,A0211_20180514,A0211,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A0211_20180514/YE/20180512_SK_HLA_A0211_3Ips_a50mio_R1_02.mzML,,,,A0211_20180514,A0211,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/AC20171011/Broad_HLA_A1101_R1_Rep01.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/AC20171011/Broad_HLA_A1101_R1_Rep02.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/YE/20180517_SK_HLA_A1101_3IPs_a50mio_R1_01.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/YE/20180517_SK_HLA_A1101_3Ips_a50mio_R1_02.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A2501_20180504/YE/20180504_SK_HLA_A2501_3Ips_a50mio_R1_01.mzML,OvCa39,OvCa39,,A2501_20180504,A2501,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2501_20180504/YE/20180504_SK_HLA_A2501_3Ips_a50mio_R1_02.mzML,OvCa39,OvCa39,,A2501_20180504,A2501,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A2601_20180511/YE/20180510_SK_HLA_A2601_3IPs_a50mio_R1_01.mzML,OvCa105,OvCa105,,A2601_20180511,A2601,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2601_20180511/YE/20180510_SK_HLA_A2601_3Ips_a50mio_R1_02.mzML,OvCa105,OvCa105,,A2601_20180511,A2601,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3001_20170704/GN20170703/SK_HLA_A3001_R1_01.mzML,,,,A3001_20170704,A3001,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3001_20170704/GN20170703/SK_HLA_A3001_R1_02.mzML,,,,A3001_20170704,A3001,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3002_20170720/GN20170720/SK_HLA_A3002_R1_01.mzML,,,,A3002_20170720,A3002,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3002_20170720/GN20170720/SK_HLA_A3002_R1_02.mzML,,,,A3002_20170720,A3002,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3301_20180512/YE/20180511_SK_HLA_A3301_3IPs_a50mio_R1_01.mzML,,,,A3301_20180512,A3301,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3301_20180512/YE/20180511_SK_HLA_A3301_3Ips_a50mio_R1_02.mzML,,,,A3301_20180512,A3301,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3303_20170629/GN20170628/SK_HLA_A3303_R1_01.mzML,,,,A3303_20170629,A3303,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3303_20170629/GN20170628/SK_HLA_A3303_R1_02.mzML,,,,A3303_20170629,A3303,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3401_20171013/GN20171013/SK_HLA_A3401_R1_01.mzML,,,,A3401_20171013,A3401,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3401_20171013/GN20171013/SK_HLA_A3401_R1_02.mzML,,,,A3401_20171013,A3401,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3402_20180517/YE/20180516_SK_HLA_A3402_3IPs_a50mio_R1_01.mzML,,,,A3402_20180517,A3402,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3402_20180517/YE/20180516_SK_HLA_A3402_3Ips_a50mio_R1_02.mzML,,,,A3402_20180517,A3402,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3601_20180517/YE/20180517_SK_HLA_A3601_3IPs_a50mio_R1_01.mzML,,,,A3601_20180517,A3601,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3601_20180517/YE/20180517_SK_HLA_A3601_3Ips_a50mio_R1_02.mzML,,,,A3601_20180517,A3601,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A6601_20180430/YE/20180430_SK_HLA_A6601_3Ips_a50mio_R1_01.mzML,,,,A6601_20180430,A6601,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A6601_20180430/YE/20180430_SK_HLA_A6601_3Ips_a50mio_R1_02.mzML,,,,A6601_20180430,A6601,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A7401_20170720/GN20170719/SK_HLA_A7401_R1_01.mzML,,,,A7401_20170720,A7401,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A7401_20170720/GN20170719/SK_HLA_A7401_R1_02.mzML,,,,A7401_20170720,A7401,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B0704_20171012/GN20171012/SK_HLA_B0704_R1_01.mzML,,,,B0704_20171012,B0704,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B0704_20171012/GN20171012/SK_HLA_B0704_R1_02.mzML,,,,B0704_20171012,B0704,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1301_20171012/GN20171012/SK_HLA_B1301_R1_01.mzML,,,,B1301_20171012,B1301,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1301_20171012/GN20171012/SK_HLA_B1301_R1_02.mzML,,,,B1301_20171012,B1301,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1502_20171019/GN20171019/SK_HLA_B1502_R1_01.mzML,,,,B1502_20171019,B1502,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1502_20171019/GN20171019/SK_HLA_B1502_R1_02.mzML,,,,B1502_20171019,B1502,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20170630/SK_HLA_B1503_R1_01.mzML,,,,B1503_2017,B1503,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20170630/SK_HLA_B1503_R1_02.mzML,,,,B1503_2017,B1503,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20171021/SK_HLA_B1503_R1_01.mzML,,,,B1503_2017,B1503,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1503_2017/GN20171021/SK_HLA_B1503_R1_02.mzML,,,,B1503_2017,B1503,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B1801_20170720/GN20170718/SK_HLA_B1801_R1_01.mzML,OvCa39,OvCa39,,B1801_20170720,B1801,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B1801_20170720/GN20170718/SK_HLA_B1801_R1_02.mzML,OvCa39,OvCa39,,B1801_20170720,B1801,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3507_20171016/GN20171016/SK_HLA_B3507_R1_01.mzML,,,,B3507_20171016,B3507,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3507_20171016/GN20171016/SK_HLA_B3507_R1_02.mzML,,,,B3507_20171016,B3507,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3701_20171019/GN20171019/SK_HLA_B3701_R1_01.mzML,OvCa68,OvCa68,,B3701_20171019,B3701,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3701_20171019/GN20171019/SK_HLA_B3701_R1_02.mzML,OvCa68,OvCa68,,B3701_20171019,B3701,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B3802_20180519/YE/20180519_SK_HLA_B3802_3IPs_a50mio_R1_01.mzML,,,,B3802_20180519,B3802,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B3802_20180519/YE/20180519_SK_HLA_B3802_3Ips_a50mio_R1_02.mzML,,,,B3802_20180519,B3802,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4001_20180507/YE/20180507_SK_HLA_B4001_3Ips_a50mio_R1_01.mzML,OvCa99,OvCa99,,B4001_20180507,B4001,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4001_20180507/YE/20180507_SK_HLA_B4001_3Ips_a50mio_R1_02.mzML,OvCa99,OvCa99,,B4001_20180507,B4001,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4006_20171016/GN20171016/SK_HLA_B4006_R1_01.mzML,,,,B4006_20171016,B4006,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4006_20171016/GN20171016/SK_HLA_B4006_R1_02.mzML,,,,B4006_20171016,B4006,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4201_2017/YE/20180519_SK_HLA_B4201_3IPs_a50mio_R1_01.mzML,,,,B4201_2017,B4201,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4201_2017/YE/20180519_SK_HLA_B4201_3Ips_a50mio_R1_02.mzML,,,,B4201_2017,B4201,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4501_20180724/YE/20180724_SK_HLA_B4501_R1_01.mzML,OvCa81,OvCa81,,B4501_20180724,B4501,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4501_20180724/YE/20180724_SK_HLA_B4501_R1_02.mzML,OvCa81,OvCa81,,B4501_20180724,B4501,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4601_20170704/GN20170703/SK_HLA_B4601_R1_01.mzML,,,,B4601_20170704,B4601,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4601_20170704/GN20170703/SK_HLA_B4601_R1_02.mzML,,,,B4601_20170704,B4601,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B4901_20171021/GN20171021/SK_HLA_B4901_R1_01.mzML,OvCa12,OvCa12,,B4901_20171021,B4901,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B4901_20171021/GN20171021/SK_HLA_B4901_R1_02.mzML,OvCa12,OvCa12,,B4901_20171021,B4901,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5201_20171013/GN20171013/SK_HLA_B5201_R1_01.mzML,OvCa28,OvCa28,,B5201_20171013,B5201,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5201_20171013/GN20171013/SK_HLA_B5201_R1_02.mzML,OvCa28,OvCa28,,B5201_20171013,B5201,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5301_20170721/GN20170721/SK_HLA_B5301_R1_01.mzML,,,,B5301_20170721,B5301,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5301_20170721/GN20170721/SK_HLA_B5301_R1_02.mzML,,,,B5301_20170721,B5301,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5501_20170720/GN20170720/SK_HLA_B5501_R1_01.mzML,OvCa15,OvCa15,,B5501_20170720,B5501,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5501_20170720/GN20170720/SK_HLA_B5501_R1_02.mzML,OvCa15,OvCa15,,B5501_20170720,B5501,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5502_20171017/GN20171017/SK_HLA_B5502_R1_01.mzML,,,,B5502_20171017,B5502,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5502_20171017/GN20171017/SK_HLA_B5502_R1_02.mzML,,,,B5502_20171017,B5502,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5703_20180828/YY/20180828_SK_HLA_B5703_150mio_R1_01.mzML,,,,B5703_20180828,B5703,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5703_20180828/YY/20180828_SK_HLA_B5703_150mio_R1_02.mzML,,,,B5703_20180828,B5703,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5801_20180519/YE/20180519_SK_HLA_B5801_3IPs_a50mio_R1_01.mzML,,,,B5801_20180519,B5801,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5801_20180519/YE/20180519_SK_HLA_B5801_3Ips_a50mio_R1_02.mzML,,,,B5801_20180519,B5801,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/B5802_20180531/YE/20180531_SK_HLA_B5802_3IPs_a50mio_R1_01.mzML,,,,B5802_20180531,B5802,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/B5802_20180531/YE/20180531_SK_HLA_B5802_3IPs_a50mio_R1_02.mzML,,,,B5802_20180531,B5802,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/GN20170628/SK_HLA_C0704_R1_01.mzML,,,,C0704_2017,C0704,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/GN20170628/SK_HLA_C0704_R1_02.mzML,,,,C0704_2017,C0704,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/YE/20180502_SK_HLA_C0704_3Ips_a50mio_R1_01.mzML,,,,C0704_2017,C0704,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0704_2017/YE/20180502_SK_HLA_C0704_3Ips_a50mio_R1_02.mzML,,,,C0704_2017,C0704,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/AC20171009/Broad_HLA_C0801_R1_Rep01.mzML,,,,C0801_2017,C0801,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/H2A/20170618_SK_HLA_C0801_R1_01.mzML,,,,C0801_2017,C0801,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C0801_2017/H2A/20170618_SK_HLA_C0801_R1_02.mzML,,,,C0801_2017,C0801,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1202_20170627/GN20170626/SK_HLA_C1202_R1_01.mzML,,,,C1202_20170627,C1202,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/C1202_20170627/GN20170626/SK_HLA_C1202_R1_02.mzML,,,,C1202_20170627,C1202,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/C1701_2017/GN20170626/SK_HLA_C1701_R1_01.mzML,OvCa48,OvCa48,,C1701_2017,C1701,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0101_20170722/GN20170722/SK_HLA_G0101_R1_01.mzML,,,,G0101_20170722,G0101,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0101_20170722/GN20170722/SK_HLA_G0101_R1_02.mzML,,,,G0101_20170722,G0101,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0103_20170722/GN20170722/SK_HLA_G0103_R1_01.mzML,,,,G0103_20170722,G0103,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0103_20170722/GN20170722/SK_HLA_G0103_R1_02.mzML,,,,G0103_20170722,G0103,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/G0104_20171011/AC20171011/Broad_HLA_G0104_R1_Rep01.mzML,,,,G0104_20171011,G0104,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/G0104_20171011/AC20171011/Broad_HLA_G0104_R1_Rep02.mzML,,,,G0104_20171011,G0104,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1102_20180507/YE/20180507_SK_HLA_A1102_3Ips_a50mio_R1_01.mzML,,,,A1102_20180507,A1102,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2407_20180531/YE/20180531_SK_HLA_A2407_3IPs_a50mio_R1_01.mzML,,,,A2407_20180531,A2407,,,,R1_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1102_20180507/YE/20180507_SK_HLA_A1102_3Ips_a50mio_R1_02.mzML,,,,A1102_20180507,A1102,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A2407_20180531/YE/20180531_SK_HLA_A2407_3IPs_a50mio_R1_02.mzML,,,,A2407_20180531,A2407,,,,R1_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/AC20171011/Broad_HLA_A1101_R2_Rep01.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/AC20171011/Broad_HLA_A1101_R2_Rep02.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/YE/20180517_SK_HLA_A1101_3Ips_a50mio_R2_01.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A1101_2017/YE/20180517_SK_HLA_A1101_3Ips_a50mio_R2_02.mzML,OvCa10,OvCa10,,A1101_2017,A1101,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A2501_20180504/YE/20180504_SK_HLA_A2501_3Ips_a50mio_R2_01.mzML,OvCa39,OvCa39,,A2501_20180504,A2501,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2601_20180511/YE/20180510_SK_HLA_A2601_3Ips_a50mio_R2_01.mzML,OvCa105,OvCa105,,A2601_20180511,A2601,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A2601_20180511/YE/20180510_SK_HLA_A2601_3Ips_a50mio_R2_02.mzML,OvCa105,OvCa105,,A2601_20180511,A2601,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3001_20170704/GN20170703/SK_HLA_A3001_R2_01.mzML,,,,A3001_20170704,A3001,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3001_20170704/GN20170703/SK_HLA_A3001_R2_02.mzML,,,,A3001_20170704,A3001,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3002_20170720/GN20170720/SK_HLA_A3002_R2_01.mzML,,,,A3002_20170720,A3002,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3002_20170720/GN20170720/SK_HLA_A3002_R2_02.mzML,,,,A3002_20170720,A3002,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3301_20180512/YE/20180511_SK_HLA_A3301_3Ips_a50mio_R2_01.mzML,,,,A3301_20180512,A3301,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3301_20180512/YE/20180511_SK_HLA_A3301_3Ips_a50mio_R2_02.mzML,,,,A3301_20180512,A3301,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3303_20170629/GN20170628/SK_HLA_A3303_R2_01.mzML,,,,A3303_20170629,A3303,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3303_20170629/GN20170628/SK_HLA_A3303_R2_02.mzML,,,,A3303_20170629,A3303,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3401_20171013/GN20171013/SK_HLA_A3401_R2_01.mzML,,,,A3401_20171013,A3401,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3401_20171013/GN20171013/SK_HLA_A3401_R2_02.mzML,,,,A3401_20171013,A3401,,,,R2_02,,,,,
MSV000084172,Alleles_ABCG_IAA/A3402_20180517/YE/20180516_SK_HLA_A3402_3Ips_a50mio_R2_01.mzML,,,,A3402_20180517,A3402,,,,R2_01,,,,,
MSV000084172,Alleles_ABCG_IAA/A3402_20180517/YE/20180516_SK_HLA_A3402_3Ips_a50mio_R2_02.mzML,,,,A3402_20180517,A3402,,,,R2_02,,,,,
